,order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name_order,city,membership,cuisine,rating
1610,1611,574,497,08-09-2023,137.7,Hotel Delights South Indian,Chennai,Regular,Mexican,4.4
1611,1612,1015,98,30-10-2023,910.94,Ruchi Dhaba Non-Veg,Chennai,Gold,Indian,4.0
1612,1613,2128,21,09-06-2023,959.16,Grand Biryani Family Restaurant,Bangalore,Gold,Indian,3.5
1613,1614,1293,95,29-01-2023,1334.08,Classic Biryani North Indian,Hyderabad,Gold,Indian,3.7
1614,1615,2559,446,21-11-2023,221.87,Annapurna Cafe Andhra,Bangalore,Regular,Indian,4.9
1615,1616,594,30,04-04-2023,908.69,Spice Tiffins Non-Veg,Bangalore,Gold,Mexican,4.6
1616,1617,2896,116,25-07-2023,413.62,Grand Cafe Punjabi,Bangalore,Gold,Chinese,4.2
1617,1618,2616,486,30-04-2023,1142.79,Udupi Mess Andhra,Chennai,Gold,Italian,4.1
1618,1619,1530,425,15-01-2023,283.59,Ruchi Curry House Punjabi,Bangalore,Gold,Chinese,4.2
1619,1620,2238,257,27-06-2023,932.31,Sri Kitchen Family Restaurant,Chennai,Gold,Italian,3.4
1620,1621,789,295,19-12-2023,581.22,Sai Cafe South Indian,Pune,Regular,Chinese,3.1
1621,1622,610,157,22-01-2023,1452.39,Sai Restaurant Family Restaurant,Pune,Gold,Italian,4.5
1622,1623,19,134,12-08-2023,271.99,New Tiffins Non-Veg,Hyderabad,Regular,Mexican,4.3
1623,1624,2109,30,02-12-2023,677.74,Spice Tiffins Non-Veg,Bangalore,Gold,Mexican,4.6
1624,1625,2818,2,05-11-2023,263.14,Royal Delights South Indian,Pune,Gold,Indian,4.1
1625,1626,812,266,31-10-2023,1191.74,Annapurna Delights Multicuisine,Bangalore,Regular,Italian,3.9
1626,1627,2579,112,22-01-2023,941.21,Grand Cafe Punjabi,Bangalore,Gold,Chinese,3.2
1627,1628,2226,292,21-02-2023,1160.19,Amma Cafe North Indian,Hyderabad,Regular,Mexican,4.0
1628,1629,2384,164,06-08-2023,1332.24,Udupi Mess Family Restaurant,Pune,Regular,Italian,3.5
1629,1630,2902,211,02-01-2023,318.33,Darbar Mess Multicuisine,Hyderabad,Regular,Chinese,3.1
1630,1631,1998,40,17-10-2023,1307.43,Royal Curry House Non-Veg,Pune,Regular,Indian,4.6
1631,1632,2180,159,03-12-2023,206.39,Darbar Dhaba Punjabi,Pune,Gold,Mexican,4.9
1632,1633,768,306,14-01-2023,274.35,Grand Dhaba Non-Veg,Chennai,Gold,Chinese,4.8
1633,1634,1217,87,06-09-2023,951.19,Hotel Curry House Non-Veg,Chennai,Gold,Mexican,3.8
1634,1635,2337,370,01-02-2023,215.06,Swagath Cafe Multicuisine,Bangalore,Gold,Chinese,4.4
1635,1636,462,67,19-10-2023,1021.36,Swagath Tiffins Andhra,Chennai,Gold,Mexican,4.1
1636,1637,1448,111,25-02-2023,579.74,Ruchi Dhaba Chinese,Chennai,Regular,Mexican,4.2
1637,1638,2387,201,28-07-2023,1426.93,Spice Cafe Pure Veg,Pune,Regular,Mexican,3.4
1638,1639,2560,490,13-07-2023,325.42,Swagath Curry House Punjabi,Pune,Gold,Italian,3.7
1639,1640,2292,458,03-04-2023,787.7,Swagath Mess Pure Veg,Hyderabad,Gold,Italian,4.8
1640,1641,2651,79,27-04-2023,1076.62,Amma Restaurant Family Restaurant,Pune,Gold,Mexican,4.9
1641,1642,1398,359,04-03-2023,259.27,Sri Foods South Indian,Chennai,Regular,Mexican,4.8
1642,1643,2309,142,27-12-2023,1154.04,Ruchi Eatery Family Restaurant,Chennai,Gold,Indian,4.6
1643,1644,1363,294,29-09-2023,1327.91,Hotel Dhaba Multicuisine,Bangalore,Gold,Italian,3.1
1644,1645,2089,153,17-03-2023,1244.6,Annapurna Mess Andhra,Hyderabad,Gold,Italian,4.7
1645,1646,1547,303,12-10-2023,1108.13,Swagath Foods Andhra,Bangalore,Regular,Mexican,3.2
1646,1647,2399,409,13-08-2023,719.09,Royal Kitchen Chinese,Hyderabad,Regular,Mexican,3.5
1647,1648,1291,256,14-06-2023,364.77,Sri Curry House Andhra,Chennai,Gold,Italian,3.1
1648,1649,1585,436,01-01-2024,766.32,Swagath Tiffins Punjabi,Bangalore,Regular,Mexican,4.6
1649,1650,1624,128,02-08-2023,1232.89,Swagath Kitchen South Indian,Pune,Gold,Indian,4.5
1650,1651,2582,194,23-06-2023,126.38,New Dhaba Family Restaurant,Hyderabad,Gold,Chinese,3.8
1651,1652,2475,288,31-03-2023,1190.22,Swagath Restaurant North Indian,Pune,Gold,Mexican,4.4
1652,1653,175,486,19-05-2023,821.24,Udupi Mess Andhra,Hyderabad,Gold,Italian,4.1
1653,1654,1298,150,28-02-2023,720.54,Sri Cafe Non-Veg,Chennai,Gold,Indian,4.2
1654,1655,913,355,25-04-2023,487.72,Swagath Restaurant Chinese,Hyderabad,Gold,Indian,4.2
1655,1656,1895,217,20-03-2023,1489.15,Royal Eatery Family Restaurant,Chennai,Regular,Indian,4.8
1656,1657,874,149,02-03-2023,692.61,Amma Restaurant South Indian,Pune,Gold,Mexican,3.6
1657,1658,1323,322,01-03-2023,1087.38,Sri Cafe Non-Veg,Chennai,Regular,Italian,4.3
1658,1659,821,483,24-06-2023,1259.31,Darbar Restaurant Family Restaurant,Chennai,Gold,Chinese,4.5
1659,1660,2908,50,17-03-2023,497.78,Taste of Cafe Punjabi,Pune,Gold,Mexican,4.8
1660,1661,1590,118,06-09-2023,183.53,Amma Mess Pure Veg,Chennai,Gold,Mexican,3.8
1661,1662,565,241,27-03-2023,921.85,Hotel Biryani Andhra,Bangalore,Regular,Chinese,3.9
1662,1663,1216,153,13-06-2023,660.17,Annapurna Mess Andhra,Bangalore,Regular,Italian,4.7
1663,1664,2422,472,12-07-2023,943.55,Darbar Delights Family Restaurant,Chennai,Regular,Chinese,4.3
1664,1665,2755,262,29-10-2023,300.63,Hotel Cafe Punjabi,Pune,Regular,Chinese,4.9
1665,1666,2872,331,10-02-2023,361.33,Spice Biryani Non-Veg,Pune,Gold,Mexican,3.4
1666,1667,1412,136,25-12-2023,320.87,Hotel Cafe South Indian,Chennai,Regular,Indian,3.6
1667,1668,1166,343,24-04-2023,248.97,Sai Cafe Andhra,Bangalore,Regular,Mexican,4.4
1668,1669,2860,383,29-11-2023,528.64,Amma Biryani North Indian,Hyderabad,Regular,Indian,3.1
1669,1670,1303,253,04-10-2023,286.31,New Restaurant North Indian,Chennai,Gold,Italian,4.6
1670,1671,2405,222,16-12-2023,119.65,Grand Dhaba Chinese,Bangalore,Regular,Italian,4.9
1671,1672,2025,380,17-12-2023,516.89,Classic Kitchen Family Restaurant,Chennai,Regular,Italian,4.6
1672,1673,1366,313,07-05-2023,320.88,Spice Curry House South Indian,Bangalore,Gold,Indian,3.9
1673,1674,2867,262,12-07-2023,653.6,Hotel Cafe Punjabi,Bangalore,Regular,Chinese,4.9
1674,1675,1180,171,12-12-2023,520.95,Ruchi Mess Non-Veg,Hyderabad,Regular,Mexican,3.6
1675,1676,2671,305,21-03-2023,744.26,Udupi Delights Multicuisine,Bangalore,Gold,Indian,4.6
1676,1677,241,176,26-01-2023,1113.64,Classic Delights North Indian,Hyderabad,Regular,Italian,4.0
1677,1678,464,468,06-01-2023,794.98,New Restaurant North Indian,Chennai,Regular,Chinese,4.8
1678,1679,1720,397,03-09-2023,626.5,Amma Foods Family Restaurant,Hyderabad,Regular,Indian,4.8
1679,1680,1410,108,16-12-2023,900.84,Darbar Curry House North Indian,Hyderabad,Regular,Chinese,4.0
1680,1681,2840,417,28-10-2023,970.78,Hotel Biryani North Indian,Bangalore,Gold,Mexican,3.0
1681,1682,1869,134,29-10-2023,1339.23,New Tiffins Non-Veg,Pune,Regular,Mexican,4.3
1682,1683,2,333,05-12-2023,505.71,Amma Mess Multicuisine,Pune,Gold,Chinese,3.1
1683,1684,307,146,08-04-2023,1137.91,Swagath Curry House Punjabi,Bangalore,Regular,Indian,4.8
1684,1685,1301,110,23-11-2023,146.55,Amma Kitchen South Indian,Hyderabad,Regular,Mexican,4.2
1685,1686,429,124,30-09-2023,290.86,Spice Dhaba Andhra,Hyderabad,Gold,Mexican,3.5
1686,1687,961,146,12-10-2023,653.55,Swagath Curry House Punjabi,Bangalore,Regular,Indian,4.8
1687,1688,1377,59,16-02-2023,850.21,Sai Biryani Non-Veg,Pune,Regular,Chinese,4.6
1688,1689,1244,198,25-04-2023,214.76,Annapurna Tiffins North Indian,Hyderabad,Gold,Mexican,4.1
1689,1690,1856,47,07-03-2023,507.04,Ruchi Cafe Punjabi,Pune,Gold,Indian,3.4
1690,1691,1333,218,05-10-2023,108.72,Sai Foods Pure Veg,Bangalore,Gold,Indian,4.1
1691,1692,805,488,11-04-2023,878.72,New Biryani North Indian,Pune,Gold,Chinese,4.1
1692,1693,2287,131,29-04-2023,800.07,Hotel Restaurant Non-Veg,Bangalore,Gold,Italian,3.4
1693,1694,1663,82,01-09-2023,315.42,Udupi Kitchen Pure Veg,Bangalore,Regular,Chinese,3.3
1694,1695,2450,185,26-11-2023,901.42,Hotel Dhaba Non-Veg,Bangalore,Regular,Mexican,4.5
1695,1696,2339,271,01-03-2023,1269.98,Hotel Curry House North Indian,Pune,Regular,Chinese,3.8
1696,1697,2,289,07-07-2023,588.06,Sri Biryani Punjabi,Pune,Gold,Italian,4.8
1697,1698,772,38,05-10-2023,870.14,Grand Tiffins Multicuisine,Bangalore,Gold,Italian,5.0
1698,1699,413,101,26-03-2023,1295.12,Sai Kitchen South Indian,Pune,Gold,Mexican,3.9
1699,1700,493,225,27-04-2023,640.29,Darbar Tiffins Chinese,Bangalore,Gold,Italian,4.2
1700,1701,2945,158,11-02-2023,1391.94,Hotel Biryani Pure Veg,Pune,Regular,Indian,4.5
1701,1702,1935,134,03-02-2023,398.76,New Tiffins Non-Veg,Bangalore,Gold,Mexican,4.3
1702,1703,2162,270,25-02-2023,1268.02,Taste of Biryani North Indian,Bangalore,Gold,Mexican,3.8
1703,1704,1809,109,31-12-2023,895.67,Swagath Delights South Indian,Bangalore,Gold,Chinese,5.0
1704,1705,806,255,24-10-2023,446.69,Hotel Tiffins Punjabi,Bangalore,Gold,Mexican,3.1
1705,1706,675,302,02-03-2023,179.2,Spice Curry House Andhra,Bangalore,Gold,Mexican,4.9
1706,1707,1736,224,02-12-2023,695.06,Darbar Kitchen Non-Veg,Pune,Regular,Chinese,4.8
1707,1708,2191,128,07-10-2023,1446.95,Swagath Kitchen South Indian,Pune,Gold,Indian,4.5
1708,1709,817,465,03-01-2023,774.86,Sai Eatery North Indian,Hyderabad,Regular,Italian,4.9
1709,1710,1575,227,10-11-2023,341.56,Udupi Curry House Chinese,Bangalore,Gold,Italian,3.5
1710,1711,1385,331,17-09-2023,1217.13,Spice Biryani Non-Veg,Bangalore,Regular,Mexican,3.4
1711,1712,764,221,01-06-2023,865.79,New Mess Non-Veg,Hyderabad,Regular,Chinese,3.7
1712,1713,1717,250,07-04-2023,770.05,Sai Foods Non-Veg,Bangalore,Regular,Mexican,3.4
1713,1714,1330,31,10-08-2023,670.65,Udupi Delights North Indian,Chennai,Gold,Mexican,4.7
1714,1715,78,396,04-03-2023,426.32,Taste of Delights Non-Veg,Pune,Gold,Mexican,4.8
1715,1716,2447,152,27-10-2023,994.79,Hotel Curry House Punjabi,Chennai,Regular,Indian,4.8
1716,1717,843,317,16-01-2023,512.13,Darbar Cafe Pure Veg,Pune,Gold,Mexican,3.5
1717,1718,1940,148,26-05-2023,257.3,Swagath Restaurant North Indian,Hyderabad,Gold,Italian,3.2
1718,1719,2488,312,03-03-2023,1095.65,Udupi Curry House Chinese,Hyderabad,Regular,Chinese,3.1
1719,1720,2414,182,03-08-2023,987.7,Annapurna Restaurant Andhra,Hyderabad,Gold,Mexican,4.8
1720,1721,2859,193,21-01-2023,725.75,Swagath Eatery Multicuisine,Hyderabad,Regular,Chinese,3.8
1721,1722,1919,475,30-08-2023,817.26,Ruchi Kitchen Punjabi,Chennai,Gold,Italian,4.9
1722,1723,2948,107,21-08-2023,770.56,Spice Kitchen Punjabi,Hyderabad,Gold,Mexican,4.0
1723,1724,2716,72,05-03-2023,1430.74,Sri Foods Chinese,Pune,Regular,Mexican,3.4
1724,1725,422,497,29-11-2023,1067.78,Hotel Delights South Indian,Chennai,Regular,Mexican,4.4
1725,1726,2599,239,24-11-2023,296.17,Sai Curry House North Indian,Bangalore,Gold,Indian,4.9
1726,1727,27,112,31-03-2023,369.96,Grand Cafe Punjabi,Pune,Gold,Chinese,3.2
1727,1728,1631,461,05-11-2023,826.78,Sai Curry House Multicuisine,Bangalore,Regular,Italian,4.6
1728,1729,1194,370,08-04-2023,552.75,Swagath Cafe Multicuisine,Chennai,Regular,Chinese,4.4
1729,1730,1563,469,28-07-2023,482.59,Annapurna Foods Family Restaurant,Chennai,Regular,Italian,3.3
1730,1731,2684,155,20-10-2023,571.83,Udupi Biryani Family Restaurant,Pune,Regular,Mexican,3.1
1731,1732,1093,94,10-07-2023,1175.65,Taste of Eatery Andhra,Pune,Regular,Chinese,4.5
1732,1733,2366,484,21-10-2023,1432.7,Taste of Biryani Punjabi,Bangalore,Regular,Mexican,4.2
1733,1734,477,110,22-01-2023,363.85,Amma Kitchen South Indian,Pune,Gold,Mexican,4.2
1734,1735,1166,151,11-10-2023,1454.16,Annapurna Cafe Multicuisine,Bangalore,Regular,Chinese,3.8
1735,1736,1877,177,02-04-2023,918.28,Udupi Restaurant South Indian,Pune,Regular,Indian,3.9
1736,1737,690,79,01-11-2023,1220.79,Amma Restaurant Family Restaurant,Hyderabad,Gold,Mexican,4.9
1737,1738,2746,80,10-07-2023,759.41,Spice Mess Chinese,Bangalore,Regular,Italian,3.9
1738,1739,2888,65,12-09-2023,1397.9,Grand Eatery Non-Veg,Chennai,Gold,Mexican,3.2
1739,1740,1961,75,15-05-2023,1185.07,New Cafe South Indian,Pune,Regular,Chinese,4.2
1740,1741,1799,140,26-07-2023,1087.31,Royal Tiffins Punjabi,Chennai,Gold,Italian,3.3
1741,1742,404,195,13-04-2023,1228.15,Taste of Delights Multicuisine,Hyderabad,Gold,Indian,3.4
1742,1743,2366,13,10-03-2023,1426.26,Taste of Mess Punjabi,Bangalore,Regular,Indian,4.6
1743,1744,2501,160,30-12-2023,785.67,Hotel Tiffins Pure Veg,Chennai,Gold,Chinese,4.2
1744,1745,2335,233,26-10-2023,685.52,Grand Cafe Family Restaurant,Hyderabad,Gold,Italian,4.5
1745,1746,480,376,17-12-2023,690.77,Amma Cafe Non-Veg,Pune,Regular,Indian,3.4
1746,1747,1375,35,07-09-2023,614.5,Royal Biryani North Indian,Pune,Regular,Chinese,3.9
1747,1748,2970,363,27-09-2023,1040.27,Annapurna Mess Pure Veg,Chennai,Regular,Italian,4.9
1748,1749,2297,67,02-12-2023,486.56,Swagath Tiffins Andhra,Bangalore,Gold,Mexican,4.1
1749,1750,1209,215,18-08-2023,643.18,Spice Biryani Punjabi,Bangalore,Gold,Mexican,4.4
1750,1751,588,405,04-09-2023,840.38,Royal Dhaba Punjabi,Pune,Regular,Indian,4.8
1751,1752,476,145,01-06-2023,1053.84,Amma Restaurant South Indian,Pune,Regular,Italian,3.1
1752,1753,1058,482,29-03-2023,211.39,Classic Tiffins Pure Veg,Hyderabad,Regular,Chinese,4.5
1753,1754,2949,45,15-01-2023,1158.54,Annapurna Restaurant Punjabi,Bangalore,Gold,Mexican,3.0
1754,1755,152,268,13-05-2023,443.03,Annapurna Biryani Multicuisine,Chennai,Regular,Indian,3.8
1755,1756,2717,342,15-08-2023,572.62,Ruchi Cafe Chinese,Bangalore,Regular,Mexican,4.1
1756,1757,2233,393,08-04-2023,1249.47,Classic Dhaba Andhra,Hyderabad,Regular,Italian,4.1
1757,1758,643,345,17-10-2023,310.35,Sai Tiffins Chinese,Pune,Gold,Chinese,4.3
1758,1759,213,104,28-08-2023,341.38,Grand Dhaba South Indian,Hyderabad,Gold,Chinese,4.9
1759,1760,2586,26,27-11-2023,1256.14,Spice Eatery Family Restaurant,Hyderabad,Regular,Chinese,4.6
1760,1761,2026,335,16-05-2023,943.44,New Biryani Family Restaurant,Chennai,Regular,Italian,3.9
1761,1762,2297,413,30-10-2023,393.98,Sai Curry House Punjabi,Bangalore,Gold,Italian,3.3
1762,1763,1191,46,09-02-2023,688.95,Udupi Delights Family Restaurant,Hyderabad,Regular,Chinese,3.6
1763,1764,1081,374,07-09-2023,1319.21,Annapurna Curry House Multicuisine,Hyderabad,Gold,Mexican,3.6
1764,1765,2491,157,16-03-2023,696.76,Sai Restaurant Family Restaurant,Bangalore,Gold,Italian,4.5
1765,1766,2298,33,08-10-2023,1119.15,Amma Foods Non-Veg,Bangalore,Regular,Italian,4.2
1766,1767,2892,411,20-05-2023,597.27,Swagath Delights Family Restaurant,Hyderabad,Gold,Indian,4.3
1767,1768,7,88,17-07-2023,1109.9,Ruchi Eatery North Indian,Chennai,Gold,Indian,4.8
1768,1769,2971,231,27-04-2023,853.75,New Dhaba Punjabi,Hyderabad,Regular,Indian,4.1
1769,1770,421,86,23-04-2023,971.92,Sri Curry House Chinese,Chennai,Gold,Indian,4.2
1770,1771,2648,264,07-11-2023,901.55,Classic Curry House South Indian,Hyderabad,Regular,Indian,4.3
1771,1772,1793,87,10-10-2023,1077.24,Hotel Curry House Non-Veg,Chennai,Gold,Mexican,3.8
1772,1773,1070,213,24-02-2023,1309.62,Amma Dhaba Punjabi,Hyderabad,Gold,Indian,3.7
1773,1774,1984,267,22-04-2023,855.22,Darbar Cafe Punjabi,Pune,Gold,Chinese,4.2
1774,1775,713,244,16-01-2023,159.44,Amma Tiffins South Indian,Pune,Gold,Italian,4.3
1775,1776,1934,351,11-12-2023,757.79,Spice Dhaba Non-Veg,Hyderabad,Regular,Mexican,4.2
1776,1777,2626,103,16-12-2023,649.23,Darbar Restaurant North Indian,Bangalore,Gold,Mexican,4.9
1777,1778,2320,166,19-03-2023,1217.3,Classic Cafe Andhra,Hyderabad,Gold,Chinese,4.6
1778,1779,2835,496,23-11-2023,173.96,Swagath Eatery Multicuisine,Bangalore,Gold,Indian,3.1
1779,1780,1228,495,28-12-2023,873.5,Ruchi Curry House North Indian,Bangalore,Regular,Italian,4.5
1780,1781,2175,187,10-09-2023,130.43,Royal Kitchen North Indian,Pune,Regular,Chinese,3.8
1781,1782,841,355,08-07-2023,976.43,Swagath Restaurant Chinese,Pune,Gold,Indian,4.2
1782,1783,1319,349,09-11-2023,157.53,Taste of Eatery Punjabi,Hyderabad,Gold,Indian,4.5
1783,1784,631,141,01-03-2023,858.23,Amma Kitchen South Indian,Chennai,Gold,Mexican,3.3
1784,1785,1269,150,28-03-2023,1429.94,Sri Cafe Non-Veg,Bangalore,Gold,Indian,4.2
1785,1786,1004,119,09-02-2023,1340.15,Spice Restaurant Non-Veg,Bangalore,Regular,Chinese,3.7
1786,1787,1489,320,30-01-2023,1250.55,Hotel Cafe Multicuisine,Bangalore,Regular,Italian,4.1
1787,1788,2750,45,18-05-2023,1292.01,Annapurna Restaurant Punjabi,Chennai,Gold,Mexican,3.0
1788,1789,2742,309,30-12-2023,393.61,Ruchi Curry House Multicuisine,Hyderabad,Gold,Indian,4.5
1789,1790,2247,380,31-05-2023,820.21,Classic Kitchen Family Restaurant,Hyderabad,Regular,Italian,4.6
1790,1791,1514,80,12-02-2023,1499.18,Spice Mess Chinese,Pune,Gold,Italian,3.9
1791,1792,2116,387,13-10-2023,1484.94,New Tiffins Andhra,Chennai,Gold,Mexican,3.8
1792,1793,41,215,02-09-2023,1220.41,Spice Biryani Punjabi,Bangalore,Regular,Mexican,4.4
1793,1794,2796,474,31-03-2023,1492.87,Annapurna Tiffins Pure Veg,Bangalore,Gold,Mexican,3.5
1794,1795,2585,212,17-08-2023,855.46,Sai Delights North Indian,Pune,Gold,Indian,3.2
1795,1796,1927,3,16-06-2023,755.31,Darbar Eatery Andhra,Hyderabad,Gold,Mexican,4.3
1796,1797,2852,84,02-06-2023,649.79,Grand Mess Chinese,Pune,Regular,Chinese,3.2
1797,1798,1973,22,23-04-2023,221.71,Sri Biryani Non-Veg,Bangalore,Regular,Chinese,5.0
1798,1799,837,400,10-07-2023,445.07,Ruchi Tiffins Non-Veg,Bangalore,Gold,Mexican,3.4
1799,1800,2694,291,24-09-2023,1368.54,Annapurna Foods Non-Veg,Bangalore,Regular,Mexican,4.3
1800,1801,71,183,12-05-2023,896.69,Taste of Biryani Non-Veg,Chennai,Gold,Chinese,3.7
1801,1802,982,98,12-01-2023,1219.6,Ruchi Dhaba Non-Veg,Hyderabad,Regular,Indian,4.0
1802,1803,2347,253,11-05-2023,171.21,New Restaurant North Indian,Hyderabad,Regular,Italian,4.6
1803,1804,875,490,11-02-2023,846.24,Swagath Curry House Punjabi,Hyderabad,Regular,Italian,3.7
1804,1805,2457,11,27-10-2023,380.67,Taste of Kitchen Family Restaurant,Chennai,Gold,Chinese,4.9
1805,1806,2200,457,09-07-2023,477.86,Sai Delights Multicuisine,Chennai,Regular,Indian,3.0
1806,1807,939,126,23-04-2023,1254.77,Spice Tiffins North Indian,Chennai,Regular,Italian,4.5
1807,1808,2059,468,19-01-2023,601.7,New Restaurant North Indian,Bangalore,Gold,Chinese,4.8
1808,1809,980,452,19-10-2023,1474.8,Classic Delights Multicuisine,Chennai,Gold,Chinese,4.4
1809,1810,1612,500,27-11-2023,753.99,Grand Eatery Family Restaurant,Chennai,Gold,Chinese,3.2
1810,1811,2247,468,09-04-2023,283.54,New Restaurant North Indian,Hyderabad,Regular,Chinese,4.8
1811,1812,1531,263,01-01-2023,1000.51,Grand Curry House Andhra,Bangalore,Gold,Indian,4.4
1812,1813,1593,76,26-05-2023,1023.86,Amma Kitchen Punjabi,Chennai,Regular,Italian,4.7
1813,1814,1542,190,07-08-2023,497.29,Amma Restaurant Pure Veg,Bangalore,Regular,Chinese,3.1
1814,1815,1956,72,05-05-2023,534.52,Sri Foods Chinese,Bangalore,Regular,Mexican,3.4
1815,1816,37,45,15-09-2023,1209.3,Annapurna Restaurant Punjabi,Bangalore,Regular,Mexican,3.0
1816,1817,1806,460,13-05-2023,240.93,New Biryani Andhra,Chennai,Gold,Chinese,4.5
1817,1818,837,228,07-06-2023,1458.47,Udupi Dhaba Pure Veg,Bangalore,Gold,Mexican,4.1
1818,1819,1492,47,11-07-2023,1497.8,Ruchi Cafe Punjabi,Bangalore,Regular,Indian,3.4
1819,1820,666,354,07-01-2023,1280.79,Darbar Kitchen Chinese,Hyderabad,Regular,Indian,3.8
1820,1821,1865,259,31-05-2023,1180.79,Amma Curry House Family Restaurant,Chennai,Regular,Mexican,3.7
1821,1822,2681,378,28-12-2023,1077.09,New Mess North Indian,Chennai,Gold,Italian,4.4
1822,1823,1538,7,20-05-2023,1178.74,Ruchi Biryani Punjabi,Bangalore,Regular,Italian,3.2
1823,1824,423,76,19-04-2023,560.46,Amma Kitchen Punjabi,Chennai,Gold,Italian,4.7
1824,1825,1793,34,01-10-2023,347.91,Ruchi Dhaba Multicuisine,Chennai,Gold,Chinese,4.3
1825,1826,595,341,10-03-2023,593.98,Amma Biryani Family Restaurant,Chennai,Regular,Chinese,3.2
1826,1827,1280,475,07-06-2023,1435.16,Ruchi Kitchen Punjabi,Hyderabad,Regular,Italian,4.9
1827,1828,1498,464,05-02-2023,589.33,Ruchi Cafe Multicuisine,Chennai,Gold,Italian,3.3
1828,1829,2167,260,04-04-2023,624.03,Udupi Restaurant Family Restaurant,Hyderabad,Gold,Indian,4.0
1829,1830,942,49,10-01-2023,1037.55,Amma Curry House Punjabi,Bangalore,Regular,Italian,4.0
1830,1831,1515,109,06-11-2023,1153.29,Swagath Delights South Indian,Bangalore,Regular,Chinese,5.0
1831,1832,177,443,19-06-2023,321.84,Darbar Foods Andhra,Chennai,Regular,Mexican,3.4
1832,1833,2198,315,05-10-2023,1173.95,Swagath Curry House Chinese,Chennai,Regular,Mexican,4.7
1833,1834,857,26,06-01-2023,1395.0,Spice Eatery Family Restaurant,Pune,Regular,Chinese,4.6
1834,1835,2671,101,21-05-2023,764.93,Sai Kitchen South Indian,Bangalore,Gold,Mexican,3.9
1835,1836,736,89,28-10-2023,1129.92,Amma Eatery Punjabi,Pune,Gold,Indian,4.3
1836,1837,2654,492,17-03-2023,1209.6,Swagath Kitchen North Indian,Chennai,Regular,Italian,4.0
1837,1838,153,184,20-01-2023,509.81,Annapurna Tiffins Punjabi,Pune,Gold,Mexican,3.5
1838,1839,1184,151,30-09-2023,183.84,Annapurna Cafe Multicuisine,Pune,Gold,Chinese,3.8
1839,1840,2518,79,16-09-2023,178.03,Amma Restaurant Family Restaurant,Chennai,Regular,Mexican,4.9
1840,1841,932,251,16-03-2023,1227.01,Grand Curry House Andhra,Hyderabad,Regular,Chinese,3.9
1841,1842,688,165,07-04-2023,1359.53,Udupi Kitchen Chinese,Hyderabad,Gold,Mexican,4.3
1842,1843,2369,12,24-08-2023,997.82,Royal Foods Multicuisine,Chennai,Gold,Mexican,3.4
1843,1844,1027,472,22-10-2023,861.13,Darbar Delights Family Restaurant,Chennai,Gold,Chinese,4.3
1844,1845,1489,390,17-03-2023,125.28,Grand Restaurant Pure Veg,Bangalore,Regular,Mexican,4.7
1845,1846,594,193,01-03-2023,1143.24,Swagath Eatery Multicuisine,Bangalore,Gold,Chinese,3.8
1846,1847,2443,389,15-07-2023,835.68,Ruchi Mess Multicuisine,Pune,Regular,Italian,4.9
1847,1848,171,95,25-11-2023,180.11,Classic Biryani North Indian,Hyderabad,Regular,Indian,3.7
1848,1849,1144,344,30-08-2023,581.86,Annapurna Kitchen North Indian,Chennai,Gold,Indian,4.8
1849,1850,2788,359,10-11-2023,485.46,Sri Foods South Indian,Hyderabad,Regular,Mexican,4.8
1850,1851,1257,175,26-01-2023,267.21,Sai Biryani Non-Veg,Bangalore,Gold,Chinese,4.1
1851,1852,1199,104,01-03-2023,599.83,Grand Dhaba South Indian,Pune,Gold,Chinese,4.9
1852,1853,1165,395,14-06-2023,367.58,Royal Restaurant Punjabi,Chennai,Regular,Mexican,4.0
1853,1854,2005,63,26-11-2023,938.96,Ruchi Foods South Indian,Bangalore,Gold,Italian,5.0
1854,1855,2939,176,15-03-2023,1090.14,Classic Delights North Indian,Pune,Regular,Italian,4.0
1855,1856,553,123,18-01-2023,1243.99,Grand Restaurant Non-Veg,Pune,Gold,Chinese,4.2
1856,1857,1023,210,26-06-2023,851.69,Annapurna Restaurant South Indian,Hyderabad,Regular,Indian,4.7
